business_id,county_id,business_name,business_type,employees,revenue_band,established_year
10935,32,Biz_1D3JK90,Other,4,200001-1M,1997
10936,18,Biz_1ANDLAJ,Services,6,<10000,2022
10937,6,Biz_CYRAMS5,Manufacturing,2,<10000,1994
10938,26,Biz_FP163ND,Manufacturing,1,<10000,1993
10939,26,Biz_WMKBKUC,Other,6,10000-50000,1995
10940,31,Biz_OUCDOYD,Transport,13,<10000,1993
10941,25,Biz_SKNGTI9,Transport,7,200001-1M,1980
10942,28,Biz_0NRJ5QV,Hospitality,8,<10000,1987
10943,28,Biz_01BRUSW,Retail,5,200001-1M,2017
10944,23,Biz_RE3I8VW,Retail,7,50001-200000,1984
10945,13,Biz_LI2Q1A0,Retail,8,200001-1M,2014
10946,20,Biz_ELG9Y98,Retail,5,10000-50000,1988
10947,17,Biz_HD0FSZN,Hospitality,8,<10000,2016
10948,31,Biz_748AXBG,Transport,8,50001-200000,1992
10949,44,Biz_PPV5IKG,Retail,5,200001-1M,1987
10950,47,Biz_1J34KFK,Other,12,<10000,2022
10951,11,Biz_BM4JRQ1,Retail,13,10000-50000,1985
10952,32,Biz_SHHJ1LB,Manufacturing,7,10000-50000,2014
10953,16,Biz_WCC2205,Agriculture,11,200001-1M,1987
10954,47,Biz_LZK025E,Transport,10,10000-50000,2000
10955,44,Biz_EJ3P6PO,Other,3,<10000,2024
10956,23,Biz_77VPMRG,Hospitality,10,<10000,1989
10957,15,Biz_YPCQOG1,Hospitality,4,10000-50000,1996
10958,30,Biz_KUP6RHI,Hospitality,9,10000-50000,1988
10959,29,Biz_UTVZIPN,Transport,11,<10000,1987
10960,1,Biz_JRMQOLY,Agriculture,9,10000-50000,1997
10961,34,Biz_10IH83Z,Other,6,200001-1M,1988
10962,8,Biz_EN77CAY,Agriculture,8,<10000,1983
10963,28,Biz_9GOGE0E,Transport,12,<10000,1988
10964,32,Biz_696P3VW,Services,8,10000-50000,2021
10965,11,Biz_N2PTV8Z,Manufacturing,8,<10000,1997
10966,30,Biz_AJJLXJD,Hospitality,9,<10000,2007
10967,23,Biz_9WNY0TX,Agriculture,12,50001-200000,2000
10968,11,Biz_K5NRCV1,Services,9,10000-50000,1991
10969,1,Biz_ECMIS93,Retail,8,200001-1M,1982
10970,4,Biz_KU458HN,Hospitality,8,200001-1M,1998
10971,26,Biz_4Y92ZPG,Agriculture,5,200001-1M,2013
10972,26,Biz_2WVL3HL,Hospitality,11,<10000,2007
10973,18,Biz_93U588V,Manufacturing,9,50001-200000,1988
10974,26,Biz_8EF4PPL,Services,9,<10000,1984
10975,14,Biz_UJYYOXF,Hospitality,6,<10000,1995
10976,30,Biz_WRZJT0C,Services,9,10000-50000,1981
10977,4,Biz_DO2VUVV,Other,3,<10000,1998
10978,44,Biz_NUZ8ERI,Retail,5,10000-50000,2021
10979,18,Biz_U75WWD1,Manufacturing,4,10000-50000,2007
10980,16,Biz_Z4IU4XZ,Services,8,10000-50000,2013
10981,38,Biz_S39CLKY,Transport,12,10000-50000,1987
10982,39,Biz_ZVQS0LW,Services,5,10000-50000,2018
10983,26,Biz_ZII3I6I,Services,9,<10000,2004
10984,21,Biz_0JQ9826,Retail,8,10000-50000,2018
10985,46,Biz_JIXAFYU,Retail,15,<10000,2003
10986,40,Biz_BPM3YZE,Hospitality,9,<10000,2022
10987,40,Biz_2IWK525,Agriculture,9,<10000,2022
10988,30,Biz_I3DTJ1O,Manufacturing,9,50001-200000,1986
10989,9,Biz_ROSSUMJ,Other,6,<10000,2006
10990,3,Biz_7EHALLN,Manufacturing,6,10000-50000,2004
10991,26,Biz_OMTDWK8,Retail,8,<10000,1994
10992,37,Biz_T1THYPL,Transport,10,<10000,1989
10993,7,Biz_M56RZTF,Other,2,50001-200000,2005
10994,21,Biz_EG14U6J,Transport,6,10000-50000,1985
10995,2,Biz_8HY0IYV,Services,9,50001-200000,2004
10996,6,Biz_H3CUGKM,Manufacturing,7,<10000,2000
10997,22,Biz_2D555RZ,Transport,11,<10000,2006
10998,36,Biz_I2VU1FF,Transport,6,200001-1M,2005
10999,34,Biz_TKA2ZU7,Transport,4,10000-50000,2005
11000,41,Biz_8AOWHLA,Retail,6,<10000,1986
11001,8,Biz_B03V8T4,Transport,11,<10000,1997
11002,12,Biz_SG5L9K5,Agriculture,5,10000-50000,2014
11003,10,Biz_N7VMDMH,Manufacturing,5,50001-200000,2011
11004,8,Biz_FVFLHTF,Services,6,10000-50000,2009
11005,13,Biz_D1VC01V,Hospitality,6,10000-50000,1981
11006,16,Biz_77O9MJF,Services,7,<10000,1985
11007,35,Biz_48A7OZ8,Other,6,200001-1M,1985
11008,45,Biz_6WRXCZJ,Agriculture,5,10000-50000,2020
11009,22,Biz_TL4CQQI,Agriculture,15,10000-50000,1998
11010,13,Biz_DLY4V8E,Manufacturing,11,50001-200000,1998
11011,16,Biz_LURDS3Q,Services,7,<10000,1987
11012,45,Biz_LIZQF5B,Manufacturing,12,50001-200000,1991
11013,16,Biz_RYL9JKC,Retail,8,10000-50000,1995
11014,18,Biz_I0AXGRR,Transport,10,10000-50000,1987
11015,36,Biz_NZLMCGV,Hospitality,11,10000-50000,1999
11016,26,Biz_GRNPYJS,Hospitality,6,10000-50000,1987
11017,1,Biz_2ZWNZSZ,Agriculture,9,50001-200000,2016
11018,31,Biz_F5RIPHZ,Agriculture,15,10000-50000,2008
11019,36,Biz_RGJILVW,Other,8,50001-200000,2005
11020,18,Biz_2AV9J91,Manufacturing,7,10000-50000,1999
11021,30,Biz_RUP7T2P,Retail,8,10000-50000,2001
11022,43,Biz_RFAY81T,Transport,9,200001-1M,2018
11023,47,Biz_JLC5W5X,Services,7,50001-200000,1989
11024,30,Biz_AVARBL1,Services,3,<10000,2009
11025,23,Biz_YCCWEMX,Services,8,<10000,2020
11026,33,Biz_BANNNNV,Transport,9,200001-1M,2001
11027,30,Biz_4V49KIM,Transport,13,10000-50000,1989
11028,22,Biz_XWUJ9YQ,Manufacturing,10,50001-200000,1982
11029,39,Biz_WGF0FVF,Services,9,10000-50000,2008
11030,16,Biz_NV5TCBD,Other,8,<10000,2000
11031,4,Biz_WKVXPNK,Retail,7,10000-50000,1997
11032,7,Biz_V9G3QD1,Other,8,10000-50000,2022
11033,6,Biz_GQCBRJY,Services,14,200001-1M,1994
11034,3,Biz_MPUSVGW,Manufacturing,9,<10000,1989
11035,38,Biz_VH7KFBN,Manufacturing,4,10000-50000,2017
11036,31,Biz_JFINIXA,Manufacturing,6,200001-1M,2002
11037,38,Biz_9IHZTDU,Retail,8,200001-1M,2013
11038,22,Biz_ECVC9H0,Retail,9,50001-200000,1997
11039,20,Biz_N3QXK04,Transport,9,<10000,2008
11040,35,Biz_MZ1CYZK,Agriculture,13,50001-200000,2003
11041,31,Biz_CP25UUJ,Other,5,10000-50000,1994
11042,11,Biz_3P027KA,Manufacturing,7,<10000,2011
11043,25,Biz_Q5Q1WGY,Agriculture,8,50001-200000,1984
11044,29,Biz_9VEI39Y,Services,9,50001-200000,1993
11045,30,Biz_RR9MT2L,Retail,14,10000-50000,2019
11046,13,Biz_EQUC16B,Hospitality,8,50001-200000,1986
11047,19,Biz_AH2C6VN,Transport,4,10000-50000,2013
11048,26,Biz_EA7EL07,Other,1,<10000,1996
11049,18,Biz_7LWZORK,Retail,6,10000-50000,1982
11050,8,Biz_H5UORJK,Other,6,10000-50000,1987
11051,14,Biz_RHAEPF2,Transport,8,10000-50000,1997
11052,37,Biz_RISYZVA,Hospitality,4,10000-50000,1980
11053,20,Biz_24MA8F1,Transport,7,<10000,2007
11054,22,Biz_P2441KU,Transport,5,10000-50000,2017
11055,31,Biz_5H5DQWR,Transport,10,10000-50000,2014
11056,45,Biz_1LVETZ3,Services,9,10000-50000,1995
11057,43,Biz_4P4MC12,Services,10,<10000,1985
11058,41,Biz_IL8LFF0,Services,10,<10000,2004
11059,11,Biz_UTKR7S3,Manufacturing,7,200001-1M,2011
11060,43,Biz_A24Y21J,Manufacturing,9,50001-200000,2007
11061,6,Biz_U30RTJN,Hospitality,8,50001-200000,2013
11062,12,Biz_LICUT0U,Hospitality,4,<10000,1989
11063,3,Biz_FLI89T7,Transport,5,<10000,2001
11064,38,Biz_9YMX4MX,Services,4,10000-50000,1988
11065,44,Biz_HFC3FYI,Retail,8,10000-50000,1990
11066,7,Biz_XLZGB6Y,Agriculture,8,50001-200000,1992
11067,15,Biz_OEGVIUZ,Transport,6,50001-200000,1997
11068,30,Biz_402NZP1,Transport,6,10000-50000,1986
11069,24,Biz_J85BIR0,Agriculture,11,<10000,1986
11070,17,Biz_T8NUB29,Hospitality,3,50001-200000,2005
11071,13,Biz_2SVYKI2,Manufacturing,6,10000-50000,2020
11072,41,Biz_UA575AT,Agriculture,7,10000-50000,2008
11073,12,Biz_9DJ8BZK,Services,5,50001-200000,2022
11074,17,Biz_QCYQAQP,Other,11,50001-200000,1988
11075,45,Biz_GMHNIYA,Manufacturing,4,10000-50000,2006
11076,14,Biz_I6ZUDEI,Manufacturing,8,10000-50000,1995
11077,38,Biz_MKGDYC7,Agriculture,11,10000-50000,2022
11078,45,Biz_FFRNX1F,Agriculture,13,10000-50000,1985
11079,27,Biz_WEVCHK6,Transport,8,10000-50000,2018
11080,7,Biz_81TAW4G,Manufacturing,7,10000-50000,2002
11081,38,Biz_VTVKFXF,Agriculture,6,50001-200000,2005
11082,33,Biz_AZBS0Z8,Manufacturing,7,50001-200000,1982
11083,47,Biz_67KU0BK,Other,5,10000-50000,2010
11084,42,Biz_K9OOZ1W,Agriculture,5,<10000,1998
11085,29,Biz_1IDQRHI,Hospitality,4,<10000,2010
11086,11,Biz_J0EXKLD,Manufacturing,8,<10000,2005
11087,32,Biz_2L1VL09,Transport,9,10000-50000,2001
11088,3,Biz_F78NVSK,Services,6,200001-1M,2018
11089,11,Biz_ULUG2XG,Retail,6,10000-50000,2000
11090,34,Biz_61OL6YQ,Transport,11,10000-50000,2009
11091,41,Biz_L3UMVTA,Manufacturing,10,<10000,2020
11092,1,Biz_T5X72VW,Agriculture,7,10000-50000,2004
11093,47,Biz_TWX353P,Other,15,10000-50000,1995
11094,44,Biz_CWS61LI,Manufacturing,6,10000-50000,1993
11095,26,Biz_W33DFVK,Agriculture,4,10000-50000,1993
11096,10,Biz_GDV5FTY,Manufacturing,9,200001-1M,1998
11097,16,Biz_HYAD230,Retail,8,10000-50000,1995
11098,4,Biz_FEGAPYN,Agriculture,5,10000-50000,2007
11099,2,Biz_WY63BJK,Other,13,<10000,1985
11100,10,Biz_5S29X01,Services,8,<10000,2017
11101,24,Biz_5VT90HR,Hospitality,11,10000-50000,2010
11102,24,Biz_ZMSC804,Retail,5,50001-200000,1988
11103,12,Biz_BJ0CLOC,Hospitality,7,50001-200000,1999
11104,24,Biz_04DPNZ1,Manufacturing,6,<10000,1991
11105,17,Biz_R3E2VNV,Transport,7,10000-50000,2024
11106,9,Biz_76VBE8Y,Other,9,10000-50000,2012
11107,14,Biz_VGYB2L2,Transport,10,10000-50000,1997
11108,47,Biz_YXZTXQH,Other,11,10000-50000,2006
11109,27,Biz_IEFD7OP,Manufacturing,12,50001-200000,2011
11110,16,Biz_ZMHGA2D,Manufacturing,6,10000-50000,1988
11111,6,Biz_DQ56ICG,Manufacturing,11,10000-50000,1994
11112,22,Biz_VM0GOFB,Other,6,10000-50000,1997
11113,4,Biz_MN00WOA,Retail,10,<10000,1998
11114,30,Biz_G0WEKK3,Manufacturing,11,10000-50000,1998
11115,11,Biz_AJ1UPA2,Agriculture,13,10000-50000,1985
11116,41,Biz_OET4902,Agriculture,8,10000-50000,1992
11117,22,Biz_XBAJQKR,Manufacturing,6,200001-1M,1997
11118,40,Biz_PCWD4WR,Other,5,10000-50000,2014
11119,43,Biz_40YBDUA,Manufacturing,2,<10000,1991
11120,45,Biz_TJ4LLDT,Hospitality,8,10000-50000,1981
11121,8,Biz_J9CUUBT,Hospitality,5,10000-50000,1993
11122,42,Biz_BYYJO55,Manufacturing,7,10000-50000,1999
11123,30,Biz_A6CU5WF,Other,14,10000-50000,2003
11124,17,Biz_55V04N0,Transport,8,10000-50000,2001
11125,13,Biz_5ECHB8S,Retail,10,<10000,2016
11126,13,Biz_UQ1C009,Transport,11,10000-50000,2020
11127,27,Biz_QK9LH23,Transport,10,50001-200000,1980
11128,38,Biz_52XHBDK,Services,5,<10000,2008
11129,30,Biz_B7V92B6,Hospitality,4,>1M,2023
11130,23,Biz_PPMXWKM,Other,7,<10000,2007
11131,47,Biz_1R3YV6L,Manufacturing,5,200001-1M,1998
11132,30,Biz_MD1H9ND,Services,10,50001-200000,1981
11133,24,Biz_YAA3O5H,Other,7,50001-200000,2012
11134,1,Biz_NYIVU7O,Services,10,<10000,1989
11135,30,Biz_LSXC653,Services,12,<10000,1992
11136,36,Biz_3HWWFFI,Manufacturing,9,<10000,1990
11137,46,Biz_CT5UG1J,Transport,11,<10000,1992
11138,19,Biz_F4F1F1P,Hospitality,6,<10000,1991
11139,21,Biz_8F4CIIV,Hospitality,7,50001-200000,1986
11140,28,Biz_JZG8L7B,Transport,8,50001-200000,2001
11141,11,Biz_LN5LGEG,Services,6,<10000,1982
11142,47,Biz_58Q4Q4K,Services,11,<10000,1984
11143,17,Biz_VWGX27Q,Transport,4,<10000,2011
11144,8,Biz_H8V7FSS,Agriculture,12,50001-200000,1987
11145,39,Biz_0YW9HEQ,Manufacturing,12,50001-200000,2008
11146,18,Biz_XI5J4FD,Manufacturing,7,10000-50000,1987
11147,30,Biz_C9WT306,Other,5,200001-1M,2001
11148,46,Biz_8XPED5E,Other,7,50001-200000,1998
11149,6,Biz_79RA6TZ,Services,10,10000-50000,1990
11150,32,Biz_GGEP8HK,Other,9,<10000,1997
11151,10,Biz_KM7LNEV,Other,2,>1M,1999
11152,46,Biz_WV7PVCA,Hospitality,4,200001-1M,1992
11153,22,Biz_UCQPFCC,Retail,8,10000-50000,2023
11154,18,Biz_NWSAN5N,Agriculture,9,10000-50000,1989
11155,30,Biz_EM5KIE9,Transport,8,<10000,2005
11156,18,Biz_BC9PUR8,Retail,5,50001-200000,1986
11157,10,Biz_BL3UEQ4,Services,9,10000-50000,2010
11158,17,Biz_52YXK4J,Retail,10,50001-200000,1987
11159,25,Biz_ZEL9EQM,Transport,5,50001-200000,2009
11160,35,Biz_6DBGPZW,Transport,13,50001-200000,2006
11161,43,Biz_KJ60OTL,Hospitality,3,200001-1M,2014
11162,18,Biz_O5R4WNR,Transport,6,10000-50000,1987
11163,27,Biz_THO3XD6,Agriculture,11,10000-50000,2005
11164,12,Biz_FO1D03C,Retail,7,10000-50000,2015
11165,31,Biz_O5NUIJY,Retail,7,10000-50000,2020
11166,18,Biz_7ZJCU2X,Hospitality,7,200001-1M,1988
11167,1,Biz_J7XQRBD,Services,6,10000-50000,2023
11168,44,Biz_PNY75TT,Services,8,<10000,1981
11169,27,Biz_0ZJB69W,Services,5,50001-200000,2011
11170,11,Biz_SZ3X368,Other,6,<10000,2014
11171,28,Biz_L2CHWP2,Agriculture,15,10000-50000,2015
11172,28,Biz_72BC993,Hospitality,10,50001-200000,2005
11173,3,Biz_27LZK0W,Manufacturing,6,<10000,1999
11174,14,Biz_AANCGOV,Agriculture,5,<10000,1990
11175,41,Biz_0JLAULK,Manufacturing,5,200001-1M,2017
11176,26,Biz_H4OPVCS,Other,6,<10000,2015
11177,8,Biz_FCLK8Q6,Agriculture,8,<10000,2002
11178,30,Biz_S18VHXG,Hospitality,6,200001-1M,2012
11179,31,Biz_IH3BWF1,Other,10,10000-50000,2007
11180,43,Biz_XSNPMKD,Other,11,<10000,2012
11181,44,Biz_8K1U760,Retail,11,50001-200000,1985
11182,27,Biz_HJVLKRF,Transport,8,10000-50000,1994
11183,26,Biz_E0QH5L4,Retail,6,<10000,1980
11184,45,Biz_Y31G5LZ,Agriculture,9,<10000,1985
11185,42,Biz_UI76HY1,Hospitality,10,200001-1M,2006
11186,30,Biz_BTUY287,Manufacturing,9,10000-50000,1987
11187,7,Biz_MOQ2RGD,Retail,8,50001-200000,1997
11188,28,Biz_0BUF6ZW,Services,1,10000-50000,1995
11189,2,Biz_290HRKQ,Services,4,10000-50000,2001
11190,8,Biz_GYITULC,Agriculture,12,<10000,2007
11191,30,Biz_4FD9APF,Manufacturing,7,10000-50000,1995
11192,5,Biz_J6Y1QC7,Hospitality,9,50001-200000,1980
11193,18,Biz_XKMZVW2,Hospitality,7,<10000,2002
11194,22,Biz_3NM2CJZ,Retail,6,10000-50000,2015
11195,26,Biz_YC6XO3N,Manufacturing,7,200001-1M,2022
11196,23,Biz_EW4T28I,Hospitality,3,<10000,2014
11197,2,Biz_CJI07IQ,Hospitality,4,50001-200000,1997
11198,12,Biz_DH9QB0L,Agriculture,10,10000-50000,2009
11199,23,Biz_7HVS92B,Retail,6,<10000,2013
11200,26,Biz_KIBFZJU,Services,6,10000-50000,1987
11201,13,Biz_7EWYTH0,Other,5,200001-1M,1985
11202,38,Biz_UJXOTNM,Agriculture,7,50001-200000,2017
11203,43,Biz_2W2S13X,Other,8,50001-200000,2008
11204,36,Biz_AVW4FEZ,Retail,10,10000-50000,2000
11205,38,Biz_RGT7X9T,Transport,13,10000-50000,2023
11206,43,Biz_UY47HNA,Hospitality,10,10000-50000,1998
11207,37,Biz_HQUJFAX,Retail,13,10000-50000,1987
11208,18,Biz_J5E3ZQA,Other,14,<10000,1994
11209,39,Biz_1UE218L,Hospitality,10,50001-200000,1994
11210,12,Biz_ACCUT4E,Transport,10,200001-1M,1980
11211,11,Biz_ITP9T5N,Transport,7,<10000,2017
11212,18,Biz_RIJDOZ1,Manufacturing,12,50001-200000,2016
11213,13,Biz_LV53QYG,Other,7,10000-50000,2010
11214,23,Biz_IS42RSP,Transport,8,<10000,1987
11215,39,Biz_2Y25BFV,Agriculture,11,50001-200000,1981
11216,29,Biz_AQPJAYD,Transport,6,10000-50000,2015
11217,30,Biz_F1Q7YQF,Hospitality,11,10000-50000,1982
11218,23,Biz_MWX6DU5,Manufacturing,4,50001-200000,1988
11219,27,Biz_AOVOV4Z,Manufacturing,12,<10000,2001
11220,14,Biz_S42MG9F,Retail,11,50001-200000,2010
11221,32,Biz_OUDJQ68,Agriculture,6,200001-1M,2016
11222,17,Biz_WXRXLHI,Services,5,10000-50000,1986
11223,15,Biz_NXSFXOP,Other,15,10000-50000,1991
11224,2,Biz_DTD6YS9,Manufacturing,6,<10000,1983
11225,16,Biz_CY2YZ99,Services,4,10000-50000,2009
11226,43,Biz_3DB4RAT,Agriculture,9,10000-50000,2002
11227,31,Biz_LGLLYDU,Other,9,50001-200000,1982
11228,22,Biz_KEGZH0M,Transport,5,10000-50000,2007
11229,36,Biz_XGCH57S,Agriculture,9,10000-50000,1991
11230,30,Biz_1XTIZJW,Other,6,10000-50000,1980
11231,12,Biz_M0QP3MU,Transport,9,50001-200000,2018
11232,30,Biz_CYF0K39,Hospitality,8,50001-200000,2004
11233,37,Biz_4N330EB,Other,8,200001-1M,1985
11234,36,Biz_MWLQUWM,Transport,5,10000-50000,1990
11235,14,Biz_P22C8VR,Other,7,10000-50000,2002
11236,6,Biz_JM8LS03,Transport,3,50001-200000,1995
11237,43,Biz_PGZCXQA,Other,6,<10000,1986
11238,27,Biz_Z5HGL6F,Agriculture,5,<10000,2018
11239,38,Biz_9ZNEHXL,Transport,6,<10000,1999
11240,30,Biz_G57VCDF,Hospitality,11,<10000,2007
11241,30,Biz_43A8JPO,Agriculture,5,10000-50000,1981
11242,34,Biz_UDJHVSL,Agriculture,10,10000-50000,2018
11243,40,Biz_BX14KX2,Manufacturing,2,10000-50000,1991
11244,12,Biz_TIKJLOZ,Hospitality,11,10000-50000,2019
11245,13,Biz_RDJU316,Retail,3,10000-50000,2005
11246,2,Biz_6AFV0H6,Retail,8,<10000,2011
11247,44,Biz_KL8YZ3I,Services,5,<10000,1988
11248,31,Biz_VMUWD2M,Other,10,<10000,1988
11249,16,Biz_UGR48JI,Manufacturing,9,10000-50000,1994
11250,40,Biz_2UNIGLS,Agriculture,11,<10000,2003
11251,46,Biz_NBZTL6I,Manufacturing,9,<10000,1997
11252,22,Biz_1JGICQE,Transport,5,50001-200000,1985
11253,38,Biz_TZ1DGTF,Agriculture,5,50001-200000,2005
11254,18,Biz_V79ON23,Hospitality,5,10000-50000,1983
11255,33,Biz_VI9V1UA,Hospitality,6,50001-200000,1990
11256,29,Biz_3LJR8BE,Transport,6,50001-200000,2001
11257,25,Biz_74AELWO,Other,8,10000-50000,2012
11258,13,Biz_8Y8KZCR,Other,6,200001-1M,2006
11259,14,Biz_JMAR3Q1,Manufacturing,13,>1M,1981
11260,24,Biz_E32OU88,Hospitality,22,<10000,1985
11261,16,Biz_KAFIEFT,Manufacturing,6,<10000,2007
11262,25,Biz_M41LPRN,Services,5,50001-200000,2005
11263,10,Biz_4JOLFBY,Agriculture,10,10000-50000,1997
11264,12,Biz_3ND95LL,Transport,8,10000-50000,2001
11265,32,Biz_1590STS,Transport,10,<10000,2022
11266,36,Biz_35VU0A3,Agriculture,5,10000-50000,1983
11267,14,Biz_WAH7H6E,Retail,4,10000-50000,1994
11268,22,Biz_2T3NFN2,Manufacturing,5,10000-50000,2023
11269,14,Biz_LB0UQ8Y,Manufacturing,14,10000-50000,1999
11270,8,Biz_EPCC5V0,Other,10,<10000,2001
11271,6,Biz_R77YCZT,Transport,7,200001-1M,2020
11272,33,Biz_CAXAUPB,Transport,5,10000-50000,2017
11273,30,Biz_6Q9SJXD,Retail,7,10000-50000,2015
11274,30,Biz_LMSC5GD,Agriculture,7,<10000,1981
11275,30,Biz_Y3CNK7A,Services,10,200001-1M,2008
11276,26,Biz_IUS003C,Hospitality,5,<10000,2018
11277,17,Biz_FXSFNAY,Transport,7,10000-50000,1987
11278,17,Biz_Q3O4HJ7,Retail,8,10000-50000,2005
11279,7,Biz_F9TK6R6,Other,9,10000-50000,1993
11280,11,Biz_7ORQAN9,Services,8,50001-200000,2009
11281,45,Biz_UMZKMI0,Hospitality,7,50001-200000,1989
11282,19,Biz_Z7MYNC3,Transport,11,10000-50000,2015
11283,38,Biz_01G4BDS,Agriculture,6,200001-1M,2012
11284,17,Biz_SN1R6W3,Hospitality,8,<10000,1984
11285,31,Biz_J3OHN8H,Transport,9,10000-50000,2002
11286,25,Biz_A4U1M9V,Transport,7,<10000,2021
11287,3,Biz_APFLSN5,Hospitality,5,<10000,2018
11288,40,Biz_2U6SUFN,Services,8,50001-200000,1981
11289,14,Biz_LPLX1YO,Retail,8,10000-50000,1998
11290,11,Biz_99QIYQ3,Services,5,50001-200000,1992
11291,24,Biz_UYCF1OL,Other,10,10000-50000,2004
11292,15,Biz_9XAG4H4,Retail,7,<10000,1998
11293,38,Biz_01R13MS,Other,9,<10000,1996
11294,34,Biz_Y0DBDUN,Retail,5,<10000,2022
11295,14,Biz_KCII3PU,Agriculture,6,<10000,1989
11296,33,Biz_TCUAAH8,Retail,16,<10000,2017
11297,18,Biz_G498329,Retail,11,200001-1M,1988
11298,10,Biz_CWH0ESV,Hospitality,5,10000-50000,2002
11299,31,Biz_IVNXZWE,Services,4,10000-50000,1982
11300,22,Biz_HFLD5AH,Agriculture,12,200001-1M,2017
11301,18,Biz_JCZNVX0,Retail,6,<10000,2005
11302,20,Biz_K8Y8K5E,Other,12,50001-200000,2017
11303,2,Biz_PY4X0N2,Services,8,50001-200000,1987
11304,41,Biz_868AQQL,Retail,11,10000-50000,1984
11305,38,Biz_U1ENST6,Transport,9,50001-200000,1983
11306,30,Biz_ERNHW28,Hospitality,6,<10000,1995
11307,13,Biz_1R43O18,Manufacturing,10,10000-50000,2006
11308,39,Biz_0FEVB5Z,Retail,3,10000-50000,2003
11309,40,Biz_WTS9DKM,Manufacturing,7,<10000,1988
11310,10,Biz_19O4RSC,Retail,10,10000-50000,2024
11311,24,Biz_6B3X43C,Agriculture,10,<10000,1984
11312,11,Biz_2CZHYRS,Retail,6,10000-50000,1981
11313,8,Biz_4P2RX6H,Manufacturing,9,200001-1M,2022
11314,22,Biz_NDX5EGX,Retail,8,10000-50000,2017
11315,11,Biz_MGWHH4L,Transport,6,10000-50000,2001
11316,31,Biz_K4BTNHH,Retail,6,<10000,2016
11317,42,Biz_11CSHZO,Manufacturing,11,10000-50000,1982
11318,12,Biz_PMEJFL3,Transport,4,10000-50000,1984
11319,17,Biz_91D4AG1,Agriculture,9,10000-50000,1991
11320,34,Biz_FC6XYYI,Retail,6,10000-50000,2013
11321,36,Biz_N5MS9T1,Transport,9,<10000,2017
11322,15,Biz_NTZ6AGD,Retail,11,10000-50000,1980
11323,31,Biz_GVAY9RH,Manufacturing,9,200001-1M,2009
11324,45,Biz_W7BE3ZM,Transport,11,200001-1M,1996
11325,16,Biz_FSSY1UU,Agriculture,8,10000-50000,1997
11326,34,Biz_XDTGCG5,Services,13,50001-200000,1983
11327,8,Biz_7W8X5GV,Other,7,<10000,2024
11328,37,Biz_2UZJP5X,Other,6,<10000,2001
11329,15,Biz_G73WBSG,Other,6,50001-200000,1988
11330,13,Biz_UQ6NIBC,Transport,8,<10000,2015
11331,36,Biz_P7REA53,Agriculture,2,50001-200000,1981
11332,31,Biz_A9AJW72,Retail,9,10000-50000,1981
11333,44,Biz_FQCMUE5,Agriculture,4,10000-50000,2005
11334,30,Biz_I2B46QP,Other,6,<10000,1981
11335,24,Biz_MB1VGB3,Hospitality,5,10000-50000,1998
11336,40,Biz_9XMLD58,Manufacturing,6,10000-50000,2005
11337,32,Biz_TSSXY49,Agriculture,3,50001-200000,1994
11338,27,Biz_9622RPA,Services,12,10000-50000,2004
11339,15,Biz_2UUHFC7,Retail,11,10000-50000,1983
11340,27,Biz_BCD38DQ,Other,11,10000-50000,1994
11341,8,Biz_MGRRGVL,Services,8,>1M,1993
11342,47,Biz_ZEMIRNI,Agriculture,9,10000-50000,1984
11343,42,Biz_6NSQ7YY,Other,4,10000-50000,1991
11344,17,Biz_547UUK9,Other,6,50001-200000,2000
11345,6,Biz_NRV3W09,Hospitality,9,10000-50000,2006
11346,35,Biz_NM7XSPE,Retail,10,200001-1M,2014
11347,43,Biz_NGXWFAN,Retail,10,<10000,1990
11348,11,Biz_DHHWAS1,Hospitality,8,<10000,2004
11349,24,Biz_70TMV6C,Other,9,<10000,1984
11350,19,Biz_STXW8G3,Manufacturing,12,50001-200000,2008
11351,24,Biz_97HHTAB,Retail,7,10000-50000,1987
11352,31,Biz_KVEY7X2,Hospitality,4,200001-1M,2012
11353,13,Biz_M2G5GA1,Transport,7,10000-50000,1987
11354,43,Biz_JKT8DQ6,Manufacturing,4,<10000,1987
11355,18,Biz_9F51DIQ,Other,11,50001-200000,1994
11356,8,Biz_A6OZGN5,Hospitality,9,<10000,1986
11357,35,Biz_UN7W23C,Services,12,10000-50000,2021
11358,13,Biz_V401DT5,Agriculture,4,<10000,2002
11359,16,Biz_X3RCJ2J,Other,9,10000-50000,2019
11360,14,Biz_TII2JS9,Agriculture,7,10000-50000,2011
11361,35,Biz_LPSZR44,Hospitality,8,10000-50000,2020
11362,13,Biz_L0AN6ZP,Manufacturing,4,50001-200000,2023
11363,27,Biz_PJC0IZQ,Transport,5,50001-200000,2019
11364,6,Biz_UO5MPZC,Hospitality,10,10000-50000,2007
11365,19,Biz_HY3U3VY,Transport,5,50001-200000,2021
11366,19,Biz_PDNTSU7,Other,7,10000-50000,1992
11367,18,Biz_9EBE6ZR,Retail,4,<10000,2023
11368,8,Biz_RE7E97W,Services,10,10000-50000,1984
11369,35,Biz_7K22E85,Manufacturing,9,<10000,2017
11370,22,Biz_4M2KU57,Manufacturing,7,200001-1M,1987
11371,13,Biz_U8ATSRY,Agriculture,13,50001-200000,1981
11372,45,Biz_N3KJVFO,Manufacturing,12,10000-50000,1983
