school_id,subcounty_id,county_id,school_name,level,enrolment
3713,40,7,School_SYRGSH,Primary & Secondary,459
3714,8,2,School_TBQSND,TVET,294
3715,164,26,School_IFMAEK,TVET,690
3716,60,11,School_KATXHV,Primary,917
3717,147,22,School_WNACMQ,Secondary,742
3718,99,15,School_FFNMVF,Primary & Secondary,189
3719,67,11,School_AXYMGI,Primary,440
3720,30,5,School_EGAKYT,TVET,505
3721,233,35,School_WVCEOW,Primary & Secondary,356
3722,55,10,School_PUWXLP,TVET,522
3723,205,30,School_UPBBAG,Primary,136
3724,177,27,School_MUKHOY,Primary & Secondary,165
3725,275,44,School_BRWNHJ,Primary,856
3726,179,27,School_ZIDBSE,TVET,607
3727,213,31,School_LDAMEW,Secondary,649
3728,106,16,School_UJTHUO,Primary,826
3729,84,13,School_FKJJYG,Primary,417
3730,76,13,School_IWSRIN,TVET,429
3731,65,11,School_RBSXCN,Primary,593
3732,228,33,School_CZZUTC,Primary,29
3733,182,28,School_NONXCH,TVET,595
3734,160,25,School_LGSNTS,TVET,367
3735,273,44,School_DRAZIB,TVET,748
3736,100,16,School_MTEYQV,Primary,382
3737,251,38,School_RILGOO,Primary & Secondary,765
3738,211,31,School_SRWFZW,Primary & Secondary,20
3739,56,10,School_FLGYCW,Primary & Secondary,477
3740,175,27,School_RLWJPR,TVET,424
3741,264,42,School_FPYRGV,TVET,20
3742,125,18,School_IGZCXP,Secondary,20
3743,74,12,School_LRDXBZ,TVET,604
3744,232,34,School_FIOLLL,Primary,1041
3745,37,7,School_YWAICO,TVET,856
3746,127,18,School_VDNNHZ,Primary & Secondary,665
3747,239,36,School_RLFXTM,Primary & Secondary,547
3748,275,44,School_HBRQYL,Primary,465
3749,212,31,School_KRUOQV,Primary & Secondary,897
3750,151,23,School_QLNBAB,TVET,623
3751,274,44,School_NXOKYK,TVET,522
3752,291,47,School_ZRRVOU,TVET,470
3753,145,22,School_ZBWMHM,TVET,1082
3754,153,23,School_JZLZXZ,Secondary,969
3755,87,13,School_XRMKFW,Primary & Secondary,602
3756,33,6,School_XAOVGY,Secondary,583
3757,50,9,School_WDPVYM,Primary & Secondary,702
3758,226,33,School_LHCEZZ,Primary & Secondary,613
3759,261,41,School_RJABUR,Primary & Secondary,44
3760,177,27,School_CEJCWU,TVET,817
3761,216,31,School_OHHZSO,Secondary,585
3762,285,46,School_TXNMJC,TVET,660
3763,30,5,School_KQVCLX,Secondary,496
3764,247,38,School_ZQOMZJ,TVET,426
3765,164,26,School_VFGGCN,Secondary,731
3766,189,29,School_PENOEI,Secondary,378
3767,105,16,School_PKLNJD,Secondary,221
3768,104,16,School_JWJDKG,Secondary,483
3769,57,11,School_HZXTIO,Secondary,717
3770,155,24,School_JQTQPX,Primary,288
3771,65,11,School_IZYCLO,Primary & Secondary,380
3772,224,33,School_MDMEKR,Primary,261
3773,228,33,School_FMUPGT,TVET,321
3774,218,32,School_BQUZUS,Secondary,799
3775,205,30,School_CVPRYI,Primary & Secondary,653
3776,217,31,School_TMISHW,TVET,937
3777,19,3,School_QJMOUE,Secondary,728
3778,189,29,School_SXZWGX,Secondary,20
3779,284,46,School_ALCNNY,TVET,638
3780,277,45,School_ABXFSG,Primary,414
3781,231,34,School_STNRXB,Primary,127
3782,191,30,School_ZQUWOR,Secondary,560
3783,70,12,School_HUENGV,Secondary,248
3784,96,15,School_MENOII,Secondary,484
3785,44,8,School_PKJMON,TVET,713
3786,44,8,School_YMSKRW,Secondary,165
3787,212,31,School_MHOALD,Primary,668
3788,10,2,School_ZDEPHJ,Primary,1085
3789,225,33,School_DADAQU,Secondary,346
3790,207,30,School_QQDDXX,TVET,296
3791,160,25,School_NJRDRS,Secondary,484
3792,176,27,School_YQNLRI,Primary,1035
3793,101,16,School_DGDTHF,Primary,410
3794,201,30,School_LEZGNA,Secondary,119
3795,36,7,School_KRQPFD,Primary,424
3796,270,43,School_KTPJYJ,Primary & Secondary,466
3797,123,18,School_LSFMCE,Primary & Secondary,914
3798,83,13,School_SCLWAH,Primary & Secondary,655
3799,141,22,School_SIFEGC,Secondary,442
3800,64,11,School_MDOMWH,Primary,363
3801,219,32,School_YRXTSM,Secondary,565
3802,68,11,School_AZARTW,Primary,1046
3803,214,31,School_ZOSYGZ,Primary & Secondary,634
3804,18,3,School_WNMKEQ,Secondary,434
3805,105,16,School_RLUVKU,Secondary,897
3806,13,3,School_BOYOTM,TVET,516
3807,238,36,School_ENVNUN,Primary,960
3808,278,45,School_EHPYAD,Primary & Secondary,379
3809,269,43,School_QZTSUI,Primary & Secondary,447
3810,220,32,School_ZOOXEV,Secondary,893
3811,110,17,School_ZXJFHW,Primary & Secondary,650
3812,287,47,School_UBSAOW,Secondary,932
3813,260,41,School_WBRYTK,Secondary,73
3814,1,1,School_CVWWDY,TVET,260
3815,10,2,School_DTELAX,Secondary,647
3816,137,20,School_VHEMXY,TVET,697
3817,153,23,School_ZSNTSL,Primary,940
3818,129,18,School_SAUDXW,Primary,468
3819,29,5,School_OQNJXV,Primary,705
3820,125,18,School_EYKVUH,Secondary,372
3821,38,7,School_FIRIMA,TVET,205
3822,224,33,School_FXEUSX,Primary,20
3823,210,31,School_IPRQCX,Secondary,513
3824,18,3,School_NNGVQI,Primary & Secondary,437
3825,290,47,School_BAIUXH,TVET,390
3826,188,29,School_VPWNFJ,Primary,205
3827,283,46,School_XSDTPW,Primary & Secondary,570
3828,185,29,School_LOUJRH,TVET,187
3829,247,38,School_QILWUI,Secondary,621
3830,191,30,School_MSHXLA,Secondary,1123
3831,82,13,School_TGSTEW,Primary & Secondary,90
3832,209,31,School_AUPKRN,Secondary,196
3833,99,15,School_NGKFOM,Primary,718
3834,246,38,School_MZPRVU,TVET,683
3835,285,46,School_VFITCF,Primary,541
3836,207,30,School_TFJBDE,Primary & Secondary,771
3837,165,26,School_GOJSBJ,Primary,247
3838,118,18,School_KCTNKB,Primary,522
3839,65,11,School_TPWCDD,Primary,75
3840,192,30,School_PONUOM,Primary & Secondary,364
3841,161,25,School_KEUOLN,TVET,753
3842,70,12,School_LUUKPH,Secondary,689
3843,263,42,School_DJJOQU,TVET,576
3844,245,37,School_SWFGGK,Primary,149
3845,89,14,School_PAVFAC,Primary,264
3846,193,30,School_FBXSME,TVET,704
3847,42,8,School_ABFPVD,Secondary,405
3848,220,32,School_WUOIEV,Primary & Secondary,607
3849,45,8,School_LYGGXN,Primary,630
3850,8,2,School_FERRAJ,Primary,426
3851,290,47,School_OWINHR,TVET,157
3852,142,22,School_ARWSQM,Primary,709
3853,173,27,School_OZMKGF,Secondary,528
3854,21,4,School_WQHRBA,Primary,884
3855,95,15,School_ETNSGI,TVET,267
3856,248,38,School_SUMENX,TVET,455
3857,8,2,School_HNCMIR,Primary,486
3858,190,30,School_FEFVTR,TVET,565
3859,267,43,School_YPHMCX,Secondary,364
3860,138,20,School_GOWZYE,Primary,301
3861,115,18,School_RDVOKN,TVET,22
3862,11,2,School_DHKPGY,Secondary,545
3863,103,16,School_PYHRKJ,TVET,859
3864,176,27,School_OLWAAA,Primary & Secondary,398
3865,223,33,School_BUTJYY,Primary & Secondary,940
3866,33,6,School_YHMZAX,TVET,676
3867,8,2,School_PFBZXE,Secondary,57
3868,55,10,School_WRXQVK,TVET,723
3869,93,14,School_LMBIEX,Primary,463
3870,153,23,School_OJQDWH,TVET,696
3871,256,40,School_RFUCAJ,Primary & Secondary,444
3872,99,15,School_AAIVFS,Primary,132
3873,145,22,School_EUSREM,Primary & Secondary,628
3874,265,42,School_JHLGEN,TVET,877
3875,161,25,School_OZLFBU,Secondary,670
3876,173,27,School_RUUDNG,Primary,23
3877,288,47,School_LTNPFC,TVET,152
3878,233,35,School_ETFKZZ,TVET,505
3879,281,45,School_KJGGRU,Primary,733
3880,149,23,School_VUVYHG,TVET,513
3881,112,17,School_YNVBOA,TVET,301
3882,40,7,School_HZNJUM,Primary,1234
3883,228,33,School_NLQTZW,Primary & Secondary,704
3884,36,7,School_JDKOIF,Primary,647
3885,107,16,School_XPFURE,Primary,535
3886,27,5,School_QMTTIX,TVET,598
3887,272,43,School_QYVXWB,Secondary,449
3888,199,30,School_DEKLFO,Primary,771
3889,88,14,School_QORSBF,Primary & Secondary,576
3890,134,20,School_ZHXAVM,Primary & Secondary,598
3891,111,17,School_BRRSAY,Primary & Secondary,384
3892,275,44,School_DVLUIN,Primary,288
3893,265,42,School_PZHLXT,Primary & Secondary,689
3894,152,23,School_RVNUBJ,Primary & Secondary,839
3895,40,7,School_DKORNY,Primary & Secondary,284
3896,270,43,School_RBFVOU,Primary,322
3897,225,33,School_VWBEJY,Primary,966
3898,49,9,School_FVKQVD,TVET,309
3899,84,13,School_ZAOZGB,Secondary,552
3900,270,43,School_GZDGMK,TVET,545
3901,9,2,School_UPWESF,Primary,630
3902,59,11,School_VLCWGN,Primary & Secondary,616
3903,185,29,School_OVAQGF,Primary & Secondary,449
3904,119,18,School_QXDSPL,Primary,430
3905,183,28,School_NOHMEE,TVET,549
3906,7,2,School_YWVJWQ,Primary,186
3907,161,25,School_IFZMOB,TVET,809
3908,171,26,School_RZECYP,Primary,299
3909,215,31,School_BFMNYX,Primary,974
3910,75,12,School_TBQVJC,Primary & Secondary,675
3911,171,26,School_QIJKCC,Secondary,91
3912,123,18,School_LUQSCV,Primary,898
3913,20,3,School_EJJACD,Primary,370
3914,47,8,School_FOCZHK,Primary,421
3915,111,17,School_MJYFXL,Primary & Secondary,785
3916,286,46,School_PGLNWM,Secondary,534
3917,180,28,School_NDAFQA,Primary & Secondary,531
3918,33,6,School_YKJTKE,TVET,462
3919,220,32,School_JKMOYM,TVET,479
3920,16,3,School_BKJQIL,Primary,267
3921,227,33,School_TMESHP,Primary,610
3922,227,33,School_RPQXDH,Primary & Secondary,317
3923,176,27,School_JIVYRG,Primary,810
3924,63,11,School_NOIQTJ,Secondary,557
3925,233,35,School_MEHTTY,TVET,476
3926,201,30,School_JJQHEM,Primary,522
3927,217,31,School_ZCNQNS,TVET,20
3928,69,11,School_ZZRPHX,TVET,641
3929,254,39,School_ZDYRPQ,Primary & Secondary,527
3930,244,37,School_ZZXLJE,Primary,308
3931,137,20,School_TYUALA,Primary,531
3932,239,36,School_NLJXMV,Primary,738
3933,211,31,School_PGVSUP,TVET,663
3934,44,8,School_FXZFCA,Secondary,367
3935,52,10,School_CFUYKW,TVET,229
3936,116,18,School_UKLJFH,Primary & Secondary,187
3937,143,22,School_QSZTMQ,Primary,1079
3938,74,12,School_YWHAJA,Primary & Secondary,589
3939,59,11,School_EUKKES,Secondary,240
3940,154,24,School_FDOEPW,Primary,707
3941,178,27,School_ILJPVE,Secondary,671
3942,181,28,School_ZAAJGU,Secondary,691
3943,280,45,School_UPIBUU,Primary & Secondary,612
3944,292,47,School_XQDNSM,TVET,660
3945,244,37,School_WOXWYS,Primary,349
3946,238,36,School_HIJKAA,TVET,380
3947,177,27,School_SBVPOS,Primary & Secondary,978
3948,131,19,School_IVZHLV,Secondary,525
3949,69,11,School_AIFSTW,TVET,602
3950,28,5,School_RIQZYA,Primary & Secondary,71
3951,28,5,School_MVYQRJ,Primary & Secondary,20
3952,288,47,School_CXDPMX,Primary & Secondary,684
3953,200,30,School_HPANSW,TVET,705
3954,73,12,School_ERSVJT,Primary,613
3955,43,8,School_MIBFTW,Primary & Secondary,20
3956,74,12,School_CBUYMC,Primary & Secondary,162
3957,285,46,School_VTBWVS,Primary & Secondary,691
3958,205,30,School_IIPRLR,Primary & Secondary,259
3959,163,25,School_DWSQQU,Primary & Secondary,827
3960,18,3,School_XMVXVK,Secondary,352
3961,96,15,School_RFWHUP,Secondary,762
3962,274,44,School_SMLRME,TVET,339
3963,99,15,School_MFQCSL,Secondary,590
3964,127,18,School_NYWYWJ,Primary & Secondary,330
3965,129,18,School_EITGOH,Primary & Secondary,1067
3966,68,11,School_UIEZCN,Secondary,54
3967,77,13,School_RLZLPU,TVET,432
3968,193,30,School_YOTGGQ,Primary,752
3969,95,15,School_MEELTV,TVET,337
3970,101,16,School_MTWTGJ,TVET,657
3971,46,8,School_WACHIN,Secondary,582
3972,130,19,School_NOTKKK,Primary,1321
3973,282,46,School_SCOGSQ,TVET,569
3974,180,28,School_GFWNMU,TVET,773
3975,196,30,School_XBLNQJ,Secondary,20
3976,52,10,School_HSPKQR,Secondary,404
3977,77,13,School_KNCRLW,Primary & Secondary,470
3978,224,33,School_QTUAAR,Secondary,231
3979,184,28,School_FSZXKG,Primary,650
3980,96,15,School_GROZWH,Primary,20
3981,237,35,School_EVGEWI,TVET,238
3982,272,43,School_IUBQCO,Primary & Secondary,574
3983,134,20,School_FYAJWN,Primary & Secondary,977
3984,93,14,School_ODSUVW,Secondary,557
3985,116,18,School_ACLQLM,TVET,642
3986,19,3,School_TNEEKY,Primary,20
3987,5,1,School_PQDQBF,Primary & Secondary,869
3988,279,45,School_UHCSMT,Secondary,610
3989,5,1,School_HJLZSI,TVET,640
3990,113,17,School_HBJUOT,Secondary,771
3991,42,8,School_EOBFIT,Secondary,611
3992,156,24,School_XFAYMH,Primary & Secondary,364
3993,269,43,School_CQRKRZ,Secondary,197
3994,143,22,School_HCVWLS,Primary & Secondary,69
3995,268,43,School_PGICRN,Primary,832
3996,133,19,School_YSYKSA,TVET,680
3997,146,22,School_DGYRDG,TVET,473
3998,210,31,School_GLPIML,Primary,812
3999,144,22,School_JQEBJN,TVET,845
4000,285,46,School_FCRVYH,Primary,333
4001,94,14,School_EEARUQ,TVET,549
4002,74,12,School_AEVSTP,Primary & Secondary,142
4003,2,1,School_SWAULI,TVET,449
4004,134,20,School_NDEMGX,Primary,720
4005,256,40,School_NLVFIJ,Primary & Secondary,405
4006,96,15,School_CWQJZI,Primary,413
4007,120,18,School_ABPWGG,Secondary,473
4008,242,36,School_ROQPPQ,Primary & Secondary,574
4009,128,18,School_VTPYLZ,Secondary,688
4010,211,31,School_CXQGGM,Secondary,888
4011,197,30,School_PWZLQT,Primary & Secondary,224
4012,39,7,School_ZSULUA,Primary & Secondary,313
4013,241,36,School_ARJRWR,Primary,771
4014,16,3,School_RCURMD,TVET,878
4015,250,38,School_GWWZDA,Secondary,588
4016,201,30,School_EHTTJH,Secondary,479
4017,234,35,School_QQXVIA,TVET,696
4018,2,1,School_WRLINA,Primary,618
4019,275,44,School_ZPOMBY,Primary,429
4020,144,22,School_VSWHAY,Secondary,611
4021,162,25,School_NIDODO,Secondary,492
4022,133,19,School_WBZKHQ,Primary,563
4023,269,43,School_FTKCMI,Primary & Secondary,489
4024,173,27,School_EOZBXA,Secondary,293
4025,287,47,School_JLTBYW,Primary & Secondary,269
4026,43,8,School_YUXDBS,TVET,26
4027,81,13,School_RYUZOK,TVET,360
4028,218,32,School_VMFFBB,Primary & Secondary,1221
4029,79,13,School_ULQZZT,Primary & Secondary,527
4030,43,8,School_UJPIKH,Primary & Secondary,335
4031,232,34,School_KKOFCF,Secondary,460
4032,136,20,School_WSAROX,TVET,297
4033,148,23,School_OXIEWL,Primary,184
4034,88,14,School_SUSRXO,Primary,710
4035,288,47,School_LKVUBR,Secondary,305
4036,232,34,School_CYBBOH,Secondary,20
4037,92,14,School_ZPBSSC,TVET,768
4038,243,37,School_GKBSHP,Primary,454
4039,246,38,School_HQTNDG,Primary & Secondary,316
4040,189,29,School_QKEITW,TVET,679
4041,164,26,School_VNMYIF,TVET,457
4042,180,28,School_VYMOKC,TVET,458
4043,146,22,School_ETGNEA,Secondary,376
4044,48,8,School_QLPKEI,Primary & Secondary,453
4045,158,24,School_RIHVDS,TVET,738
4046,193,30,School_KKSBHP,Primary & Secondary,983
4047,14,3,School_TIKDVP,Primary,640
4048,165,26,School_NOHGKW,Primary & Secondary,985
4049,56,10,School_ZMVZTX,Primary,1214
4050,132,19,School_VHYSHK,Primary,193
4051,256,40,School_FOSVYW,Secondary,439
4052,172,26,School_LDTWMW,Primary & Secondary,581
4053,194,30,School_JNXQRM,Secondary,575
4054,62,11,School_YEJCNI,Secondary,488
4055,160,25,School_XPRDEY,Secondary,405
4056,153,23,School_PSCRMM,Primary & Secondary,554
4057,79,13,School_JQVRTJ,Primary,614
4058,217,31,School_NCPVUO,Primary,452
4059,170,26,School_NGIZYS,Primary & Secondary,191
4060,173,27,School_MXEMBQ,Primary,871
4061,274,44,School_LILQDU,TVET,882
4062,174,27,School_JPKSQV,Secondary,700
4063,91,14,School_HJNKAR,Primary & Secondary,502
4064,5,1,School_MMGFWY,Secondary,642
4065,71,12,School_YZMJBU,Secondary,516
4066,219,32,School_UACYVR,Primary & Secondary,644
4067,20,3,School_HWMIDY,Primary,1022
4068,180,28,School_BENBYE,Primary,416
4069,16,3,School_KEYDPQ,Secondary,20
4070,92,14,School_WMJWOZ,Primary & Secondary,713
4071,58,11,School_PIHMOI,Primary & Secondary,103
4072,49,9,School_BDHCHQ,TVET,20
4073,101,16,School_ESHYRC,Primary & Secondary,669
4074,63,11,School_RHKGCX,TVET,278
4075,283,46,School_CIPIJU,Primary & Secondary,480
4076,289,47,School_XYPADB,Primary & Secondary,297
4077,55,10,School_SYKFJW,Primary & Secondary,717
4078,25,4,School_VPNSQV,Secondary,542
4079,275,44,School_OBOGDS,Primary & Secondary,115
4080,117,18,School_UWIJCX,Primary & Secondary,618
4081,79,13,School_XKWUOP,Primary & Secondary,691
4082,280,45,School_KCPJUP,Secondary,832
4083,127,18,School_UVUDIA,Secondary,545
4084,74,12,School_FDKETU,Primary,530
4085,30,5,School_PHYNUR,Secondary,281
4086,9,2,School_ZZGJUV,Secondary,486
4087,249,38,School_ZXBVNG,Primary & Secondary,775
4088,22,4,School_QSFGMG,Primary,64
4089,63,11,School_RIHAJU,Primary & Secondary,134
4090,225,33,School_SGSDVY,Primary,607
4091,128,18,School_GRCYSJ,TVET,220
4092,176,27,School_TDPVIC,Secondary,385
4093,43,8,School_VYDLKL,TVET,776
4094,208,31,School_HLCALY,Primary & Secondary,346
4095,291,47,School_ASBLQG,Primary,709
4096,281,45,School_OMXDSK,TVET,463
4097,44,8,School_UKGZVE,Secondary,1006
4098,163,25,School_QEVXQR,Primary & Secondary,349
4099,284,46,School_GZKJUU,Secondary,418
4100,266,42,School_JGZXQU,TVET,150
4101,12,3,School_QBKJDC,Secondary,672
4102,33,6,School_WIXECU,TVET,819
4103,83,13,School_UKLJQK,Secondary,451
4104,81,13,School_KKTOQG,Secondary,447
4105,225,33,School_EMTEIM,Primary,264
4106,81,13,School_ZNFFRI,TVET,98
4107,50,9,School_RJPOQX,Secondary,643
4108,110,17,School_ZZHDHU,TVET,664
4109,251,38,School_OGUBAR,Primary,587
4110,126,18,School_PCDZOA,TVET,632
4111,232,34,School_PDNPPO,Secondary,801
4112,102,16,School_QYDXWL,Primary,628
4113,60,11,School_EQKUEA,TVET,622
4114,9,2,School_ZPGPOQ,Primary & Secondary,885
4115,163,25,School_UXTGRY,Primary & Secondary,581
4116,229,34,School_LFXCOM,Primary & Secondary,646
4117,32,6,School_WWKAZV,Primary,360
4118,58,11,School_XHSLWX,Primary & Secondary,708
4119,102,16,School_ESBQYE,TVET,708
4120,163,25,School_LSQUQP,Primary & Secondary,20
4121,189,29,School_RBQBUF,Secondary,20
4122,130,19,School_CBKOHA,Primary,602
4123,215,31,School_TVYMOU,Primary,175
4124,252,39,School_BSTQYH,Primary & Secondary,389
4125,193,30,School_MPUDIM,TVET,509
4126,4,1,School_IGWWFS,Primary,814
4127,91,14,School_JRHCHN,TVET,530
4128,139,21,School_GPGXQF,Primary,273
4129,76,13,School_GDLQZH,Secondary,732
4130,143,22,School_SZOOWP,TVET,153
4131,83,13,School_GBCJJS,Primary & Secondary,870
4132,57,11,School_YOPOXA,TVET,165
4133,114,17,School_QHDAKO,TVET,981
4134,242,36,School_WESLMX,Primary,918
4135,252,39,School_PIJSFS,TVET,319
4136,119,18,School_GKDNAF,TVET,559
4137,62,11,School_YBQYGA,Primary,20
4138,7,2,School_OPWKRP,Primary,110
4139,11,2,School_WDDLOK,TVET,675
4140,16,3,School_WYZULU,TVET,351
4141,182,28,School_SCVJSK,Secondary,1095
4142,137,20,School_OEJPOY,Primary,785
4143,19,3,School_EGTNZF,Primary & Secondary,1166
4144,79,13,School_NSMBFI,Secondary,229
4145,70,12,School_SIKHUL,Primary & Secondary,467
4146,280,45,School_XOOBAF,TVET,248
4147,262,42,School_YEYSAX,Secondary,392
4148,163,25,School_QKMWQQ,Primary & Secondary,374
4149,170,26,School_JBGQBN,Primary & Secondary,302
4150,33,6,School_OPNOTN,Primary,662
4151,263,42,School_BVKTDE,TVET,669
4152,137,20,School_CRHUKN,Primary,690
4153,271,43,School_YYJBGU,Secondary,712
4154,6,1,School_EBBWRU,Primary & Secondary,20
4155,95,15,School_IFGQAI,Primary,916
4156,12,3,School_HTXBFB,Primary & Secondary,923
4157,187,29,School_KLHTJE,Primary & Secondary,409
4158,138,20,School_NVZECA,Primary & Secondary,495
4159,190,30,School_FUOSEM,Primary & Secondary,145
4160,150,23,School_FCQLGV,TVET,984
4161,206,30,School_OSYIKH,Primary,256
4162,182,28,School_ZFBCHP,TVET,947
4163,52,10,School_IATDRT,Secondary,273
4164,276,44,School_SKEALR,TVET,703
4165,38,7,School_UUWFYL,TVET,983
4166,106,16,School_PIJEOV,TVET,887
4167,23,4,School_NCGUPR,Secondary,175
4168,192,30,School_DPWMUQ,Primary,55
4169,96,15,School_ULEOQQ,TVET,862
4170,219,32,School_BRBEPL,Secondary,414
4171,187,29,School_VRSCJR,Primary,793
4172,292,47,School_SGWDOP,Primary & Secondary,1003
4173,260,41,School_NSKOHX,Secondary,544
4174,69,11,School_GREZMQ,Secondary,202
4175,79,13,School_MUIGGS,Secondary,367
4176,153,23,School_QWOTXV,Primary,882
4177,292,47,School_MATOVO,Secondary,658
4178,107,16,School_OPSMPZ,Primary,678
4179,32,6,School_KKBPLM,TVET,980
4180,5,1,School_PCFAFD,Secondary,676
4181,61,11,School_LBJFUN,Primary,675
4182,11,2,School_IWFLBI,Primary & Secondary,324
4183,60,11,School_QFJVUN,TVET,123
4184,241,36,School_NQOANI,Secondary,1025
4185,69,11,School_JDSJJQ,Secondary,549
4186,189,29,School_RXJCAS,Secondary,1049
4187,5,1,School_MGIZOE,Primary,667
4188,223,33,School_AJQQPW,Secondary,96
4189,265,42,School_GLFXIX,Secondary,190
4190,138,20,School_XSWWEY,Secondary,20
4191,55,10,School_QVXYWG,TVET,945
4192,181,28,School_QUJENR,Primary,520
4193,291,47,School_IBHIPZ,Primary,626
4194,188,29,School_CJUKZJ,TVET,32
4195,116,18,School_FYUBAW,Primary,726
4196,81,13,School_VRZZXF,TVET,698
4197,58,11,School_IRVNXP,Secondary,236
4198,196,30,School_LJEKPM,Primary & Secondary,441
4199,218,32,School_BKDQYU,TVET,20
4200,123,18,School_IACZZM,Secondary,514
4201,157,24,School_ORGBIY,Primary,541
4202,144,22,School_GANODT,Primary,20
4203,154,24,School_TRBNTU,Secondary,596
4204,279,45,School_WVNBLY,Primary & Secondary,1117
4205,238,36,School_HACAUH,Primary,473
4206,71,12,School_KQKBPW,Primary,771
4207,6,1,School_YYYKEZ,Primary,863
4208,244,37,School_YODSBR,Secondary,225
4209,87,13,School_SIBKSO,Primary & Secondary,309
4210,211,31,School_VNMFWK,TVET,251
4211,61,11,School_QITBDK,Secondary,518
4212,243,37,School_IFXBKV,TVET,374
4213,218,32,School_CSOEJB,Primary,668
4214,137,20,School_JHMMGQ,TVET,274
4215,54,10,School_KQQWFU,TVET,464
4216,221,32,School_DEMULG,TVET,549
4217,91,14,School_TLVKMX,Secondary,99
4218,11,2,School_ZGVJQZ,Primary,810
4219,44,8,School_UDGDMO,Primary,394
4220,254,39,School_CGLXJM,Secondary,250
4221,259,41,School_FGDFCA,Secondary,146
4222,251,38,School_PZPBHL,Primary & Secondary,20
4223,149,23,School_LHGMWI,Primary & Secondary,411
4224,199,30,School_ZKBIGD,Primary & Secondary,556
4225,37,7,School_UOVWLN,Secondary,690
4226,284,46,School_OFPWVA,Secondary,634
4227,261,41,School_GAZJIM,Secondary,717
4228,215,31,School_HZQJMW,Secondary,319
4229,253,39,School_WSIBNW,TVET,429
4230,174,27,School_XFKOLB,Secondary,216
4231,108,17,School_GSTDZY,Primary,998
4232,224,33,School_UVNUWJ,TVET,868
4233,222,32,School_WAALDF,TVET,695
4234,74,12,School_PZLNQE,Secondary,723
4235,65,11,School_TPPPZC,Primary & Secondary,400
4236,223,33,School_KMJDRF,TVET,210
4237,245,37,School_RHGPIP,TVET,381
4238,41,8,School_EFWWDV,Primary,819
4239,212,31,School_FAUYGR,Secondary,796
4240,177,27,School_WPHJWB,Secondary,295
4241,97,15,School_DUUOFI,Primary & Secondary,396
4242,212,31,School_YKJDAF,Primary,607
4243,215,31,School_QDKKTC,TVET,618
4244,13,3,School_EDRBXQ,Primary,477
4245,90,14,School_QDTGEZ,Secondary,468
4246,127,18,School_GASMRB,Secondary,753
4247,63,11,School_LNJLIQ,Secondary,563
4248,77,13,School_WFNHHZ,Primary & Secondary,579
4249,259,41,School_KRUVXI,Primary & Secondary,698
4250,136,20,School_XVBVMQ,Primary,705
4251,183,28,School_WZDIHG,Primary,466
4252,62,11,School_KJVXNG,TVET,473
4253,246,38,School_OOAANX,Primary,954
4254,49,9,School_NFHMME,TVET,729
4255,136,20,School_FHDRUS,Secondary,714
4256,282,46,School_EHEZPZ,Primary & Secondary,357
4257,148,23,School_RXVZBV,Secondary,601
4258,168,26,School_MFBMNG,Secondary,583
4259,3,1,School_UZXMPU,TVET,649
4260,220,32,School_ZNVSOO,TVET,1144
4261,41,8,School_UNYFRM,Primary,852
4262,155,24,School_MFDTXZ,Primary,940
4263,66,11,School_BMYBDE,Secondary,517
4264,238,36,School_HHZNBN,Secondary,152
4265,146,22,School_VQHTPM,TVET,713
4266,237,35,School_UYDOHS,TVET,127
4267,137,20,School_SKAZFF,TVET,442
4268,242,36,School_ECZIPX,TVET,222
4269,139,21,School_LJBGNC,Primary & Secondary,447
4270,80,13,School_QPUNDO,Secondary,1221
4271,184,28,School_SOBRSK,Primary,257
4272,172,26,School_WXVAEO,TVET,696
4273,171,26,School_WLAERQ,Primary & Secondary,385
4274,9,2,School_LNZKCL,Secondary,526
4275,166,26,School_VFRVPT,Secondary,117
4276,272,43,School_SEBKKU,Secondary,724
4277,147,22,School_TUDEYM,Primary & Secondary,924
4278,125,18,School_ABGONF,Primary,611
4279,189,29,School_SSUXBH,Secondary,375
4280,105,16,School_VRXTLO,TVET,707
4281,190,30,School_KLIZPH,Primary,193
4282,261,41,School_XYOHUE,Primary & Secondary,677
4283,270,43,School_PAFBAJ,Secondary,712
4284,242,36,School_WDSCPX,Primary,1208
4285,249,38,School_LEVYSO,Primary,390
4286,143,22,School_WIUEIV,Primary & Secondary,460
4287,54,10,School_ZUOZVF,Primary & Secondary,880
4288,130,19,School_JQRRXM,TVET,597
4289,254,39,School_MNRNMK,Secondary,427
4290,267,43,School_QKZOYZ,Primary,375
4291,211,31,School_PZKUFI,Primary,89
4292,284,46,School_LLWBXE,TVET,210
4293,279,45,School_DAFPAE,Secondary,520
4294,10,2,School_OYKFIL,Secondary,523
4295,229,34,School_ZXYUIB,TVET,581
4296,18,3,School_CMUHPY,Primary & Secondary,389
4297,265,42,School_SGDFYH,Secondary,465
4298,110,17,School_CZYJDF,Primary,491
4299,257,40,School_FEGZIO,Primary,142
4300,213,31,School_PDTAPG,Primary & Secondary,590
4301,259,41,School_ZLBAMY,TVET,51
4302,136,20,School_SGSVOJ,Primary,651
4303,21,4,School_YTOUYJ,Primary & Secondary,613
4304,179,27,School_KCOLNE,TVET,861
4305,204,30,School_CJELVY,Secondary,130
4306,175,27,School_TRVGUM,TVET,254
4307,24,4,School_UZNMQK,Primary,239
